numenc;grupo;material;servico;descricao_servico;unidade_medida;qtde_prevista
8010194050;OBRAS;;g.9.6;CAPA DE CONCRETO ASFALTICO USINADO A QUENTE;m3;35.00
8010194050;OBRAS;;g.7.1;ARRANCAMENTO E REMOCAO DE GUIAS (SEM REAPROVEITAMENTO);m;55.00
8010194050;OBRAS;;g.7.5.3;CONSTRUCAO DE SARJETAS COM LARGURA ENTRE 40CM E 50CM.;m;220.00
8010194050;OBRAS;;g.7.5.5;DEMOLICAO DE CONCRETO, SARJETAS OU SARJETOES, MEDIDO NO CORTE, INCLUSIVE REMOCAO;m3;4.00
8010194050;OBRAS;;g.10.5;CONSTRUCAO DE BOCA DE LOBO OU DE LEAO DUPLA, INCLUSIVE ESCAVACAO FORNECIMENTO DE MATERIAIS E RECOMPOSICAO DO PAVIMENTO E DRENAGEM;un;3.00
8010194050;OBRAS;;g.7.5.4;CONSTRUCAO DE SARJETOES;m;15.00
8010222054;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;2.00
8010222054;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;colocar;COLOCAR;un;1.00
8010222054;ESPECIAIS,PLACAS;PARA ATRAVESSAR APERTE O BOTÃO;colocar;COLOCAR;un;2.00
8010222054;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;4.00
8010222054;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;1.00
8010222054;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;1.00
8010222054;SEMCO,COLUNAS TIPO;POSTE SIMPLES VEICULAR SEMCO;retirar;RETIRAR;un;1.00
8010223050;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
8010223050;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
8010224057;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;3.00
8010224057;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;colocar;COLOCAR;un;2.00
8010224057;ESPECIAIS,PLACAS;PARA ATRAVESSAR APERTE O BOTÃO;colocar;COLOCAR;un;3.00
8010224057;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
8010224057;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;2.00
8010224057;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);colocar;COLOCAR;un;2.00
8010224057;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;2.00
8010224057;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
8010224057;SEMCO,COLUNAS TIPO;POSTE SIMPLES VEICULAR SEMCO;colocar;COLOCAR;un;2.00
8010229067;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;8.00
8010229067;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;1.50
8010229067;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;1.00
8010229067;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;1.00
8010246050;ADVERTENCIA,PLACAS DE;PASSAGEM SINALIZADA DE PEDESTRES;colocar;COLOCAR;un;1.00
8010246050;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;3.00
8010246050;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;38.50
8010246050;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;8.50
8010246050;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;7.50
8010246050;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;colocar;COLOCAR;un;1.00
8010246050;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;remanejar;REMANEJAR;un;2.00
8010246050;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - EXCETO ONIBUS - INICIO;retirar;RETIRAR;un;1.00
8010246050;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;colocar;COLOCAR;un;2.00
8010246050;REGULAMENTACAO, PLACAS DE;Sentido Proibido;colocar;COLOCAR;un;1.00
8010255068;ADVERTENCIA,PLACAS DE;AREA ESCOLAR;colocar;COLOCAR;un;2.00
8010255068;ADVERTENCIA,PLACAS DE;AREA ESCOLAR;retirar;RETIRAR;un;2.00
8010255068;BRAÇOS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - BR PR 3"" X 3.15 M";colocar;COLOCAR;un;5.00
8010255068;BRAÇOS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - BR PR 3"" X 3.15 M";retirar;RETIRAR;un;3.00
8010255068;COLUNAS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - COL 4"" X 5.25 M";colocar;COLOCAR;pc;5.00
8010255068;COLUNAS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - COL 4"" X 5.25 M";retirar;RETIRAR;pc;3.00
8010255068;COLUNAS;"COLUNA SIMPLES ( ALTURA LIVRE = 2,8 M) - COL 4"" X 5.00M";remanejar;REMANEJAR;pc;1.00
8010255068;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;9.00
8010255068;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;4.00
8010255068;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );retirar m;RETIRAR M;m;96.00
8010255068;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );retirar un;RETIRAR UN;un;58.00
8010255068;GRADIL RIGIDO MODULAR;GRM 2850 MM ( GRADIL RIGIDO MODULAR );retirar m;RETIRAR M;m;2.90
8010255068;GRADIL RIGIDO MODULAR;GRM 2850 MM ( GRADIL RIGIDO MODULAR );retirar un;RETIRAR UN;un;1.00
8010255068;ORIENTACAO,PLACAS DE;PLACA DE ORIENTACAO MODULADA;remanejar;REMANEJAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE; CIRCULACAO EXCLUSIVA DE ONIBUS - SO ONIBUS ;colocar;COLOCAR;un;3.00
8010255068;REGULAMENTACAO, PLACAS DE; CIRCULACAO EXCLUSIVA DE ONIBUS - TERMINO ;retirar;RETIRAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;CIRCULACAO EXCLUSIVA DE ONIBUS - PERMITIDO TAXI COM PASSAGEIRO;retirar;RETIRAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;CIRCULACAO EXCLUSIVA DE ONIBUS - PERMITIDO TAXI COM PASSAGEIRO;colocar;COLOCAR;un;2.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;retirar;RETIRAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - A QUALQUER HORA;retirar;RETIRAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO RETORNAR;retirar;RETIRAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A DIREITA;retirar;RETIRAR;un;2.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A DIREITA;colocar;COLOCAR;un;2.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA;retirar;RETIRAR;un;2.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA;colocar;COLOCAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA - EXCETO ONIBUS;retirar;RETIRAR;un;1.00
8010255068;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;retirar;RETIRAR;un;6.00
8010255068;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;colocar;COLOCAR;un;6.00
8010255068;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;reposic;REPOSICIONAR;un;1.00
8010256064;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;539.80
8010256064;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;52.00
8010256064;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;197.80
8010256064;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;113.20
8010256064;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;173.50
8010257060;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;2.00
8010257060;ACESSORIOS TIPO SEMCO;MASCARA SETA 200 MM;retirar;RETIRAR;un;4.00
8010257060;ACESSORIOS TIPO SEMCO;MASCARA SETA 200 MM;colocar;COLOCAR;un;4.00
8010257060;CONTROLADORES ELETRÔNICOS;PEEK TRAFFIC TSC-3;colocar;COLOCAR;un;1.00
8010257060;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;retirar;RETIRAR;un;5.00
8010257060;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;colocar;COLOCAR;un;4.00
8010257060;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;colocar;COLOCAR;un;4.00
8010257060;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;retirar;RETIRAR;un;5.00
8010257060;CONVENCIONAIS,COLUNAS;COLUNA SIMPLES (REPETIDOR);retirar;RETIRAR;un;7.00
8010257060;CONVENCIONAIS,COLUNAS;COLUNA SIMPLES (REPETIDOR);colocar;COLOCAR;un;10.00
8010257060;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;8.00
8010257060;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;retirar;RETIRAR;un;4.00
8010257060;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);retirar;RETIRAR;un;7.00
8010257060;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;6.00
8010257060;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);colocar;COLOCAR;un;12.00
8010257060;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);retirar;RETIRAR;un;11.00
8010257060;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;colocar;COLOCAR;un;12.00
8010257060;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;retirar;RETIRAR;un;3.00
8010257060;PLACA PARA BOTOEIRA; PARA  ATRAVESSAR  APERTE  O  BOTAO ;colocar;COLOCAR;un;2.00
8010258067;OBRAS;;g.7.5.3;CONSTRUCAO DE SARJETAS COM LARGURA ENTRE 40CM E 50CM.;m;540.00
8010258067;OBRAS;;g.7.1;ARRANCAMENTO E REMOCAO DE GUIAS (SEM REAPROVEITAMENTO);m;925.00
8010258067;OBRAS;;g.7.4.2;CONSTRUCAO DE GUIAS COM FORNECIMENTO DE GUIAS TIPO PMSP-100;m;540.00
8010258067;OBRAS;;g.9.6;CAPA DE CONCRETO ASFALTICO USINADO A QUENTE;m3;235.00
8010258067;OBRAS;;g.9.1.1;FRESAGEM DO PAVIMENTO ASFALTICO, ICLUSIVE CARGA , TRANSPOTE E DESCARGA DO EQUIPAMENTO E MATERIAL FRESADO ATE 25 KM DE DISTANCIA. ESPESSUARA DE 3 CM A 5 CM .;m2;1790.00
8010258067;OBRAS;;g.9.7;IMPRIMACAO LIGANTE BETUMINOSA;m2;4630.00
8010258067;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;8.00
8010258067;OBRAS;;g.8.1.2;FORNECIMENTO E ASSENTAMENTO DE PISO PODOTATIL PADRAO SPTRANS,SOBRE ARGAMASSA INCLUSO ASSENTAMENTO;m2;6.00
8010258067;OBRAS;;g.9.3.1;RACHAO;m3;850.00
8010258067;OBRAS;;g.8.6;DEMOLICAO DE LEITO NAO CARROCAVEL DE MATERIAIS  PROVENIENTES DE CALCADAS E JARDINS (ENTULHOS) MEDIDO NO CORTE, INCLUSIVE CARGA,TRANSPORTE E DESCARGA.;m3;110.00
8010258067;OBRAS;;g.8.5.2;PLANTACAO DE GRAMA COM FORNECIMENTO DE GRAMA  EM PLACAS OU MUDAS;m2;985.00
8010258067;OBRAS;;g.12.4;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , NO CANTEIRO CENTRAL 1,20M  <=  L  <=  3,90M , CONFORME NORMA.;un;1.00
8010258121;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;3.00
8010258121;ESPECIAIS,PLACAS;MARCADOR DE PERIGO PASSAGEM PELA ESQUERDA - (30 X 90);remanejar;REMANEJAR;un;1.00
8010258121;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;15.10
8010258121;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;1.50
8010258121;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;7.50
8010258121;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
8010258121;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;remanejar;REMANEJAR;un;1.00
8010258121;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;descobrir;DESCOBRIR;un;1.00
8010258121;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;retirar;RETIRAR;un;2.00
8010276057;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 50km/h;colocar;COLOCAR;un;32.00
8010276057;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 60km/h;retirar;RETIRAR;un;1.00
8010283053;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;38.40
8010283053;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;70.00
8010283053;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;4.50
8010306061;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );colocar m;COLOCAR M;m;164.10
8010306061;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );coloc un;COLOCAR UN;un;94.00
8010313068;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );coloc un;COLOCAR UN;un;34.00
8010313068;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );colocar m;COLOCAR M;m;59.00
8010313068;GRADIL RIGIDO MODULAR;GRM 700 MM ( GRADIL RIGIDO MODULAR );coloc un;COLOCAR UN;un;23.00
8010313068;GRADIL RIGIDO MODULAR;GRM 700 MM ( GRADIL RIGIDO MODULAR );colocar m;COLOCAR M;m;18.00
8010322067;OBRAS;;g.8.1.2;FORNECIMENTO E ASSENTAMENTO DE PISO PODOTATIL PADRAO SPTRANS,SOBRE ARGAMASSA INCLUSO ASSENTAMENTO;m2;11.50
8010322067;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;2.00
8010322067;OBRAS;;g.7.1;ARRANCAMENTO E REMOCAO DE GUIAS (SEM REAPROVEITAMENTO);m;32.00
8010322067;OBRAS;;g.8.6;DEMOLICAO DE LEITO NAO CARROCAVEL DE MATERIAIS  PROVENIENTES DE CALCADAS E JARDINS (ENTULHOS) MEDIDO NO CORTE, INCLUSIVE CARGA,TRANSPORTE E DESCARGA.;m3;56.50
8010322067;OBRAS;;g.12.4;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , NO CANTEIRO CENTRAL 1,20M  <=  L  <=  3,90M , CONFORME NORMA.;un;2.00
8010322067;OBRAS;;g.7.4.2;CONSTRUCAO DE GUIAS COM FORNECIMENTO DE GUIAS TIPO PMSP-100;m;32.00
8010323063;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );coloc un;COLOCAR UN;un;140.00
8010323063;GRADIL RIGIDO MODULAR;GRM 1650 MM ( GRADIL RIGIDO MODULAR );colocar m;COLOCAR M;m;240.30
8010323063;GRADIL RIGIDO MODULAR;GRM 2850 MM ( GRADIL RIGIDO MODULAR );coloc un;COLOCAR UN;un;2.00
8010323063;GRADIL RIGIDO MODULAR;GRM 2850 MM ( GRADIL RIGIDO MODULAR );colocar m;COLOCAR M;m;5.80
8010323063;GRADIL RIGIDO MODULAR;GRM 700 MM ( GRADIL RIGIDO MODULAR );coloc un;COLOCAR UN;un;4.00
8010323063;GRADIL RIGIDO MODULAR;GRM 700 MM ( GRADIL RIGIDO MODULAR );colocar m;COLOCAR M;m;3.00
8010324060;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;71.30
8010324060;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;8.00
8010324060;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;2.50
8010324060;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;6.00
8010362069;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;4.00
8010367060;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;2.00
8010367060;OBRAS;;g.8.1.2;FORNECIMENTO E ASSENTAMENTO DE PISO PODOTATIL PADRAO SPTRANS,SOBRE ARGAMASSA INCLUSO ASSENTAMENTO;m2;2.00
8010367060;OBRAS;;g.8.6;DEMOLICAO DE LEITO NAO CARROCAVEL DE MATERIAIS  PROVENIENTES DE CALCADAS E JARDINS (ENTULHOS) MEDIDO NO CORTE, INCLUSIVE CARGA,TRANSPORTE E DESCARGA.;m3;0.50
8010368067;ESPECIAIS,PLACAS;SERVIÇO PARA PEDESTRES - (DEFICIENTES FISICOS) - PASSARELA - (A ESQUERDA);colocar;COLOCAR;un;1.00
8010368067;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;1.50
8010368067;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;24.00
8010376060;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;36.00
8010376060;EXTRUDADO;EXTRUDADO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;167.10
8010376060;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;42.80
8010376060;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;487.00
8010376060;HOT-SPRAY;HOT SPRAY;repint fxl;REPINTAR FAIXAS E LINHAS;m2;23.90
8010376060;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;207.10
8010376060;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;10.60
8010376060;PRISMAS;PRISMA DE CONCRETO;retirar;RETIRAR;un;92.00
8010376060;TACHAS;TACHA MONODIRECIONAL BRANCA;colocar;COLOCAR;un;448.00
8010376060;TACHAS;TACHA MONODIRECIONAL BRANCA;retirar;RETIRAR;un;24.00
8010376060;TACHOES;TACHAO MONODIRECIONAL BRANCO;colocar;COLOCAR;un;26.00
8010377066;ADVERTENCIA,PLACAS DE;ADVERTENCIA COMPLEMENTAR - PROXIMA QUADRA;colocar;COLOCAR;un;2.00
8010377066;ADVERTENCIA,PLACAS DE;ESTREITAMENTO DE PISTA A ESQUERDA;colocar;COLOCAR;un;1.00
8010377066;ADVERTENCIA,PLACAS DE;MAO DUPLA ADIANTE;colocar;COLOCAR;un;2.00
8010377066;BRAÇOS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - BR PR 3"" X 3.15 M";colocar;COLOCAR;un;1.00
8010377066;COLUNAS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - COL 4"" X 5.25 M";colocar;COLOCAR;pc;1.00
8010377066;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";remanejar;REMANEJAR;pc;1.00
8010377066;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;4.00
8010377066;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;3.00
8010377066;REGULAMENTACAO, PLACAS DE;MAO DUPLA;colocar;COLOCAR;un;1.00
8010377066;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;colocar;COLOCAR;un;2.00
8010377066;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;remanejar;REMANEJAR;un;2.00
8010377066;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;retirar;RETIRAR;un;1.00
8010377066;REGULAMENTACAO, PLACAS DE;PROIBIDO RETORNAR;remanejar;REMANEJAR;un;1.00
8010377066;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA;remanejar;REMANEJAR;un;1.00
8010377066;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;remanejar;REMANEJAR;un;1.00
8010377066;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;retirar;RETIRAR;un;2.00
8010377066;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;colocar;COLOCAR;un;7.00
8010377066;REGULAMENTACAO, PLACAS DE;Sentido Proibido;colocar;COLOCAR;un;1.00
8010377066;REGULAMENTACAO, PLACAS DE;Sentido Proibido;colocar;COLOCAR;un;3.00
8010377066;REGULAMENTACAO, PLACAS DE;VIRE A DIREITA;colocar;COLOCAR;un;1.00
8010377066;REGULAMENTACAO, PLACAS DE;VIRE A ESQUERDA;colocar;COLOCAR;un;1.00
8010378062;BRAÇOS;"BRAÇO PROJETADO EM SPU ( ALTURA LIVRE = 4,5 M ) - BR 3"" X 2.70 M";colocar;COLOCAR;un;2.00
8010378062;COLUNAS;"COLUNA SIMPLES ( ALTURA LIVRE = 2,8 M) - COL 4"" X 5.00M";colocar;COLOCAR;pc;1.00
8010378062;COLUNAS DUPLAS;"COLUNA DUPLA ( ALTURA LIVRE = 2,8 M ) - 2 X - COL 4"" X 5.00 M";colocar;COLOCAR;pc;3.00
8010378062;ORIENTACAO,PLACAS DE;PLACA DE ORIENTACAO MODULADA;colocar m2;COLOCAR PLACA DE ORIENTACAO EM M2;m2;9.00
8010378062;ORIENTACAO,PLACAS DE;PLACA DE ORIENTACAO MODULADA;colocar un;COLOCAR PLACA DE ORIENTACAO EM UNIDADE;un;6.00
8010379069;ACESSORIOS TIPO CONVENCIONAIS;ANTEPARO PARA GRUPO FOCAL CONVENCIONAL;retirar;RETIRAR;un;5.00
8010379069;ACESSORIOS TIPO CONVENCIONAIS;ANTEPARO PARA GRUPO FOCAL CONVENCIONAL;colocar;COLOCAR;un;11.00
8010379069;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;30.00
8010379069;ACESSORIOS TIPO CONVENCIONAIS;MASCARA SETA CONVENCIONAL 200 MM;colocar;COLOCAR;un;6.00
8010379069;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;colocar;COLOCAR;un;11.00
8010379069;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;retirar;RETIRAR;un;1.00
8010379069;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;retirar;RETIRAR;un;1.00
8010379069;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;colocar;COLOCAR;un;11.00
8010379069;CONVENCIONAIS,COLUNAS;COLUNA SIMPLES (REPETIDOR);colocar;COLOCAR;un;31.00
8010379069;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL CONVENCIONAL PEDESTRE;colocar;COLOCAR;un;52.00
8010379069;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL VEICULAR CONVENCIONAL 200 X 200 X 200 (REPETIDOR);retirar;RETIRAR;un;2.00
8010379069;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL VEICULAR CONVENCIONAL 200 X 200 X 200 (REPETIDOR);colocar;COLOCAR;un;11.00
8010379069;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL VEICULAR CONVENCIONAL 300 X 200 X 200 COM ANTEPARO (PROJETADO);retirar;RETIRAR;un;5.00
8010379069;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL VEICULAR CONVENCIONAL 300 X 200 X 200 COM ANTEPARO (PROJETADO);colocar;COLOCAR;un;11.00
8010379069;PLACA PARA BOTOEIRA; PARA  ATRAVESSAR  APERTE  O  BOTAO ;colocar;COLOCAR;un;30.00
8010381063;COLUNAS;"COLUNA SIMPLES ( ALTURA LIVRE = 2,8 M) - COL 4"" X 5.00M";retirar;RETIRAR;pc;1.00
8010381063;COLUNAS;"COLUNA SIMPLES ( ALTURA LIVRE = 2,8 M) - COL 4"" X 5.00M";remanejar;REMANEJAR;pc;1.00
8010381063;ESPECIAIS,PLACAS;MARCADOR DE PERIGO PASSAGEM PELA ESQUERDA OU DIREITA (30 X 90);remanejar;REMANEJAR;un;1.00
8010381063;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;35.00
8010381063;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;92.00
8010381063;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;22.00
